201601,香海西岸,长沙,0,7628,128平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(黄金地段超级抢手香海西岸三室两厅128㎡)
201602,香海西岸,长沙,0,7628,128平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(黄金地段超级抢手香海西岸三室两厅128㎡)
201603,香海西岸,长沙,0,7628,128平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(黄金地段超级抢手香海西岸三室两厅128㎡)
201604,香海西岸,长沙,0,7628,128平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(黄金地段超级抢手香海西岸三室两厅128㎡)
201511,香海西岸,长沙,0,7628,128平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(黄金地段超级抢手香海西岸三室两厅128㎡)
201512,香海西岸,长沙,0,7628,128平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(黄金地段超级抢手香海西岸三室两厅128㎡)
201601,达美d6区,长沙,0,8302,85平米,岳麓区-梅溪湖,112.9245,28.19836,达美d6区(汽车西站 达美D6区 精装零公摊三房急售)
201602,达美d6区,长沙,0,8302,85平米,岳麓区-梅溪湖,112.9245,28.19836,达美d6区(汽车西站 达美D6区 精装零公摊三房急售)
201603,达美d6区,长沙,0,8302,85平米,岳麓区-梅溪湖,112.9245,28.19836,达美d6区(汽车西站 达美D6区 精装零公摊三房急售)
201604,达美d6区,长沙,0,8302,85平米,岳麓区-梅溪湖,112.9245,28.19836,达美d6区(汽车西站 达美D6区 精装零公摊三房急售)
201511,达美d6区,长沙,0,8302,85平米,岳麓区-梅溪湖,112.9245,28.19836,达美d6区(汽车西站 达美D6区 精装零公摊三房急售)
201512,达美d6区,长沙,0,8302,85平米,岳麓区-梅溪湖,112.9245,28.19836,达美d6区(汽车西站 达美D6区 精装零公摊三房急售)
201601,绿地中央广场,长沙,0,10825,127平米,岳麓区-银盆岭,112.9228,28.22827,绿地中央广场(绿地中央广场 居家精装大三房 127㎡)
201602,绿地中央广场,长沙,0,10825,127平米,岳麓区-银盆岭,112.9228,28.22827,绿地中央广场(绿地中央广场 居家精装大三房 127㎡)
201603,绿地中央广场,长沙,0,10825,127平米,岳麓区-银盆岭,112.9228,28.22827,绿地中央广场(绿地中央广场 居家精装大三房 127㎡)
201604,绿地中央广场,长沙,0,10825,127平米,岳麓区-银盆岭,112.9228,28.22827,绿地中央广场(绿地中央广场 居家精装大三房 127㎡)
201511,绿地中央广场,长沙,0,10825,127平米,岳麓区-银盆岭,112.9228,28.22827,绿地中央广场(绿地中央广场 居家精装大三房 127㎡)
201512,绿地中央广场,长沙,0,10825,127平米,岳麓区-银盆岭,112.9228,28.22827,绿地中央广场(绿地中央广场 居家精装大三房 127㎡)
201601,钰龙天下佳园,长沙,0,6732,115平米,岳麓区-金星大道,112.9395,28.252,钰龙天下佳园(长郡双语实验中学附近)
201602,钰龙天下佳园,长沙,0,6732,115平米,岳麓区-金星大道,112.9395,28.252,钰龙天下佳园(长郡双语实验中学附近)
201603,钰龙天下佳园,长沙,0,6732,115平米,岳麓区-金星大道,112.9395,28.252,钰龙天下佳园(长郡双语实验中学附近)
201604,钰龙天下佳园,长沙,0,6732,115平米,岳麓区-金星大道,112.9395,28.252,钰龙天下佳园(长郡双语实验中学附近)
201511,钰龙天下佳园,长沙,0,6732,115平米,岳麓区-金星大道,112.9395,28.252,钰龙天下佳园(长郡双语实验中学附近)
201512,钰龙天下佳园,长沙,0,6732,115平米,岳麓区-金星大道,112.9395,28.252,钰龙天下佳园(长郡双语实验中学附近)
201601,金色山庄,长沙,0,6493,84平米,岳麓区-银盆岭,112.9601,28.22809,金色山庄(金色山庄 温馨精装大两房 家电齐全)
201602,金色山庄,长沙,0,6493,84平米,岳麓区-银盆岭,112.9601,28.22809,金色山庄(金色山庄 温馨精装大两房 家电齐全)
201603,金色山庄,长沙,0,6493,84平米,岳麓区-银盆岭,112.9601,28.22809,金色山庄(金色山庄 温馨精装大两房 家电齐全)
201604,金色山庄,长沙,0,6493,84平米,岳麓区-银盆岭,112.9601,28.22809,金色山庄(金色山庄 温馨精装大两房 家电齐全)
201511,金色山庄,长沙,0,6493,84平米,岳麓区-银盆岭,112.9601,28.22809,金色山庄(金色山庄 温馨精装大两房 家电齐全)
201512,金色山庄,长沙,0,6493,84平米,岳麓区-银盆岭,112.9601,28.22809,金色山庄(金色山庄 温馨精装大两房 家电齐全)
201601,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 鼎级性价比)
201602,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 鼎级性价比)
201603,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 鼎级性价比)
201604,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 鼎级性价比)
201511,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 鼎级性价比)
201512,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 鼎级性价比)
201601,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(新兴北京御园 精装三房 温馨舒适居家感受)
201602,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(新兴北京御园 精装三房 温馨舒适居家感受)
201603,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(新兴北京御园 精装三房 温馨舒适居家感受)
201604,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(新兴北京御园 精装三房 温馨舒适居家感受)
201511,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(新兴北京御园 精装三房 温馨舒适居家感受)
201512,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(新兴北京御园 精装三房 温馨舒适居家感受)
201601,香海西岸,长沙,0,7628,140平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(银盆岭香海西岸 温馨精装大四房 142㎡)
201602,香海西岸,长沙,0,7628,140平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(银盆岭香海西岸 温馨精装大四房 142㎡)
201603,香海西岸,长沙,0,7628,140平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(银盆岭香海西岸 温馨精装大四房 142㎡)
201604,香海西岸,长沙,0,7628,140平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(银盆岭香海西岸 温馨精装大四房 142㎡)
201511,香海西岸,长沙,0,7628,140平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(银盆岭香海西岸 温馨精装大四房 142㎡)
201512,香海西岸,长沙,0,7628,140平米,岳麓区-银盆岭,112.9564,28.27113,香海西岸(银盆岭香海西岸 温馨精装大四房 142㎡)
201601,枫林美景,长沙,0,6439,81平米,岳麓区-银盆岭,112.9411,28.23951,枫林美景(银盆岭枫林美景 自住精装大两房 81.㎡)
201602,枫林美景,长沙,0,6439,81平米,岳麓区-银盆岭,112.9411,28.23951,枫林美景(银盆岭枫林美景 自住精装大两房 81.㎡)
201603,枫林美景,长沙,0,6439,81平米,岳麓区-银盆岭,112.9411,28.23951,枫林美景(银盆岭枫林美景 自住精装大两房 81.㎡)
201604,枫林美景,长沙,0,6439,81平米,岳麓区-银盆岭,112.9411,28.23951,枫林美景(银盆岭枫林美景 自住精装大两房 81.㎡)
201511,枫林美景,长沙,0,6439,81平米,岳麓区-银盆岭,112.9411,28.23951,枫林美景(银盆岭枫林美景 自住精装大两房 81.㎡)
201512,枫林美景,长沙,0,6439,81平米,岳麓区-银盆岭,112.9411,28.23951,枫林美景(银盆岭枫林美景 自住精装大两房 81.㎡)
201601,德润园·润怡苑,长沙,0,6170,66平米,岳麓区-金星大道,0,0,德润园·润怡苑(银盆岭德润园 温馨精装大两房 南北通透)
201602,德润园·润怡苑,长沙,0,6170,66平米,岳麓区-金星大道,0,0,德润园·润怡苑(银盆岭德润园 温馨精装大两房 南北通透)
201603,德润园·润怡苑,长沙,0,6170,66平米,岳麓区-金星大道,0,0,德润园·润怡苑(银盆岭德润园 温馨精装大两房 南北通透)
201604,德润园·润怡苑,长沙,0,6170,66平米,岳麓区-金星大道,0,0,德润园·润怡苑(银盆岭德润园 温馨精装大两房 南北通透)
201511,德润园·润怡苑,长沙,0,6170,66平米,岳麓区-金星大道,0,0,德润园·润怡苑(银盆岭德润园 温馨精装大两房 南北通透)
201512,德润园·润怡苑,长沙,0,6170,66平米,岳麓区-金星大道,0,0,德润园·润怡苑(银盆岭德润园 温馨精装大两房 南北通透)
201601,新兴北京御园,长沙,0,6299,78平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典两房 低价出售)
201602,新兴北京御园,长沙,0,6299,78平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典两房 低价出售)
201603,新兴北京御园,长沙,0,6299,78平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典两房 低价出售)
201604,新兴北京御园,长沙,0,6299,78平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典两房 低价出售)
201511,新兴北京御园,长沙,0,6299,78平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典两房 低价出售)
201512,新兴北京御园,长沙,0,6299,78平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典两房 低价出售)
201601,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 低价出售)
201602,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 低价出售)
201603,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 低价出售)
201604,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 低价出售)
201511,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 低价出售)
201512,新兴北京御园,长沙,0,6299,88平米,岳麓区-市政府,112.9555,28.24721,新兴北京御园(北京御园 经典三房 低价出售)
